Count,Point,Cross Track,Max Error,x,y
-1,-1,0,0,-1,-1
0,0,0.0,0,0.0,0.0
0,0,0.0,0,0.0,0.0
0,0,0.0,0,0.0,0.0
0,0,0.0,0,0.0,0.0
0,0,0.0,0,0.0,0.0
0,0,0.0,0,0.0,0.0
0,0,0.0,0,0.0,0.0
0,0,0.0,0,0.0,0.0
0,0,0.0,0,0.0,0.0
0,0,0.0,0,0.0,0.0
0,0,0.0,0,0.0,0.0
0,0,0.0,0,0.0,0.0
0,0,0.0,0,0.0,0.0
0,0,0.0,0,0.0,0.0
0,0,0.0,0,0.0,0.0
0,0,0.0,0,0.0,0.0
0,0,0.0,0,0.0,0.0
0,0,0.0,0,0.0,0.0
0,0,0.0,0,0.0,0.0
0,0,0.0,0,0.0,0.0
0,0,0.0,0,0.0,0.0
0,0,0.0003993909857084096,0.0003993909857084096,0.0,0.0
0,0,0.0003993909857084096,0.0003993909857084096,0.0,0.0
0,0,0.0003993909857084096,0.0003993909857084096,0.0,0.0
0,0,0.0003993909857084096,0.0003993909857084096,0.0,0.0
0,0,0.0003993909857084096,0.0003993909857084096,0.0,0.0
0,0,0.0022428481986279205,0.0022428481986279205,0.0,0.0
0,0,0.0022428481986279205,0.0022428481986279205,0.0,0.0
0,0,0.0022428481986279205,0.0022428481986279205,0.0,0.0
0,0,0.0022428481986279205,0.0022428481986279205,0.0,0.0
0,0,0.0022428481986279205,0.0022428481986279205,0.0,0.0
0,0,0.0027855796743017584,0.0027855796743017584,0.0,0.0
0,0,0.0027855796743017584,0.0027855796743017584,0.0,0.0
0,0,0.0027855796743017584,0.0027855796743017584,0.0,0.0
0,0,0.0027855796743017584,0.0027855796743017584,0.0,0.0
0,0,0.0027855796743017584,0.0027855796743017584,0.0,0.0
0,0,0.008753978318038277,0.008753978318038277,0.0,0.0
0,0,0.008753978318038277,0.008753978318038277,0.0,0.0
0,0,0.008753978318038277,0.008753978318038277,0.0,0.0
0,0,0.008753978318038277,0.008753978318038277,0.0,0.0
0,0,0.008753978318038277,0.008753978318038277,0.0,0.0
0,0,0.013480155840714646,0.013480155840714646,0.0,0.0
0,0,0.013480155840714646,0.013480155840714646,0.0,0.0
0,0,0.013480155840714646,0.013480155840714646,0.0,0.0
0,0,0.013480155840714646,0.013480155840714646,0.0,0.0
0,0,0.013480155840714646,0.013480155840714646,0.0,0.0
1,0,0.019947269385627346,0.019947269385627346,0.0,0.0
2,0,0.019947269385627346,0.019947269385627346,0.0,0.0
3,0,0.019947269385627346,0.019947269385627346,0.0,0.0
4,0,0.019947269385627346,0.019947269385627346,0.0,0.0
5,0,0.019947269385627346,0.019947269385627346,0.0,0.0
6,0,0.026741414008008144,0.026741414008008144,0.0,0.0
7,0,0.026741414008008144,0.026741414008008144,0.0,0.0
8,0,0.026741414008008144,0.026741414008008144,0.0,0.0
9,0,0.026741414008008144,0.026741414008008144,0.0,0.0
10,0,0.026741414008008144,0.026741414008008144,0.0,0.0
11,0,0.034294651116800724,0.034294651116800724,0.0,0.0
12,0,0.034294651116800724,0.034294651116800724,0.0,0.0
13,0,0.034294651116800724,0.034294651116800724,0.0,0.0
14,0,0.034294651116800724,0.034294651116800724,0.0,0.0
15,0,0.034294651116800724,0.034294651116800724,0.0,0.0
16,0,0.04226815533915314,0.04226815533915314,0.0,0.0
17,0,0.04226815533915314,0.04226815533915314,0.0,0.0
18,0,0.04226815533915314,0.04226815533915314,0.0,0.0
19,0,0.04226815533915314,0.04226815533915314,0.0,0.0
20,0,0.04226815533915314,0.04226815533915314,0.0,0.0
21,0,0.04226815533915314,0.04226815533915314,0.0,0.0
22,0,0.049244609795084854,0.049244609795084854,0.0,0.0
23,0,0.049244609795084854,0.049244609795084854,0.0,0.0
24,0,0.049244609795084854,0.049244609795084854,0.0,0.0
25,0,0.049244609795084854,0.049244609795084854,0.0,0.0
26,1,0.043188344395332555,0.049244609795084854,0.1,0.0
27,1,0.043188344395332555,0.049244609795084854,0.1,0.0
